Name,Author,Suggest for blog,Year,Month,Program,Theme,Created by,Last Updated,Original Document (Google Doc),Suggest for program mailing
"""These Old Rags"" by Catherine Lafleur",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:31 PM",https://docs.google.com/document/d/1jG1IEDTpfLRrhU9r9e7EOc8oEJW5FqV8Kb7yPRFoPl0/edit,No
"""White Jordache"" by Leo Cardez",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:30 PM",https://docs.google.com/document/d/1MdAvfVvVzFak4uTUAt7cSs_n8zXULKrqQGcHhGy9_aA/edit,No
"""Clothes"" by D.W. Johnston",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:29 PM",https://docs.google.com/document/d/1AWGo6CIlfiMqkhHdpFXGltxA2fLjiRI2JT4kHD01UJA/edit,No
"""Clothes"" by Gerald Durst",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:28 PM",https://docs.google.com/document/d/1XBybTfT0qsC4yRwotuz2yu1EvbP0ybOwRpuvIHTdR6o/edit,No
"""Clothes"" by Cesar Hernandez",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:27 PM",https://docs.google.com/document/d/1kpKlU0llSGf4wgLaMEMSU2JgvPpc-Ie0PnR9VO2VgSc/edit,No
Clothing by J.C. Holeman,,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:27 PM",https://docs.google.com/document/d/1gqih6voiykIe6Da_HbTHU6p6y8qBxNDrgi40iSR0frQ/edit,No
“Clothes“ by Edward Wrench,,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:26 PM",https://docs.google.com/document/d/15JBpfGYUIUtIfO8jBigyLIkFWWuhh-zaG7gpizWWuAk/edit,No
"""Clothes"" by Matt C. Ondreciko",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:25 PM",https://docs.google.com/document/d/19I3Ty8Ttwe7ahTqjlqU5OeJ8u-eQuyWUd7uhUo9N8zI/edit,No
"""Clothes"" by Salvador Ibarra-Pena",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:24 PM",https://docs.google.com/document/d/1uFCFXUCUQQ9ETZDwt4nxTd98pZuYH0jfedgQiPi6LL0/edit,No
"""Clothes"" by Anthony Kenley",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:23 PM",https://docs.google.com/document/d/1zP8qoxrfkFDSG-S2OGyLueCyUK6IJl_nu01GzoEKpjA/edit,No
"""Clothes [multimedia]"" by Terry Lytle",,No,2020,04 - April,Word Theme Essay,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:22 PM",https://docs.google.com/document/d/1WX2g1WOfZolGhAYfPLlv-hTMmevYfcWWaZNvERrS7QI/edit,No
"""Clothes"" by James Sanford",,No,2020,04 - April,,https://www.notion.so/Clothes-91832215a68d46adaf19af541dd3e09e,Kelly Yu,"February 24, 2021 12:20 PM",https://docs.google.com/document/d/1YED6rRFewGU5ez7XxXBOCyj6D6sZTXR0sio4sLEY09k/edit,No
“Freedom” by Charles Higgins,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1E7hxSvGzHnJkrDHoDTWMW9JUvmZ-VshBCyM2Wck26_w/edit,No
"""Arguments"" by John Naylor",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1-_4tWpFweKXjY4eeUO3FCu6UIwLVbfbnbQ34KByeBKY/edit,No
Arguments by Jenilyn Duncan,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jZ20t7UJivUIshEo9xf8VPnXYVHGydLbPGUHNyhuXd8/edit,No
"""Arguments"" by Lisa Frye",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Ebh0MXBHzmTkStdSginJnsxPp0mdlcNJpeetrvXQruY/edit,No
"""That “Feeling”"" by Thomas Combs",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1OTI2AI5RC3QhUcWEmoMHm_XWin7jqIT_6EflQH4kUe0/edit,No
"""Arguments"" by Jevon Jackson",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1VSYRPP0RvwJ9DTgsN_V4bDGPveLSJXJCm-X9i1EjSuI/edit,No
"""Arguments"" by Johnny Mahaffy",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1x5M0gIeX1kp9B1SFAbDNpJijln3lLuKduzcOJy1jTNM/edit,No
"""Arguments"" by Phillip L. Rath",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/17jECYRRzdaJTvpEOd0DDL5DjI8qCjeY3Q6A4oA3zI74/edit,No
“Arguments” by Yankee Lawyer,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1egZAH-CDU5hmX-HjZ-VCTZXMi-C7KUyrgXU6sHHw6n0/edit,No
"""Arguments"" by Cesar Hernandez",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1JTauTsNWMIO37mzG2StkW3130O3sXGLdkSTepK33A4M/edit,No
"""Arguments"" by Cesar Hernandez",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/17hcoHVgcYXTdNnH56Hw44kRWvxOVM0iG9AuyspbOGgM/edit,No
"""Argument"" by Tony Baldwin",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1B8_dmRb9WwTN31NBZ7Dyrbd97rnU2yYceMS4UY9wjws/edit,No
"""What is American Blood"" By Harry Carrillo",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IhoBSdfO83CpDGFSqUeeKIDtNjZsraoy_qfSski0Hc0/edit,No
"""Squabble"" by Ignacio Carillo",,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1gQ2CEszd7LkWsg5KbqO2qta9laULdJ96lB6k6-vao28/edit,No
“The Roommate Agreement” by Catherine Lafleur,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1dEZ20Ymkne9wwLIgOsrW37TbMBD5WoT5K0tVXazUjcA/edit,No
Arguments by S. Joshua Balistreri,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1e9B1qtmGUMskmPRsKOkFFB2A9HK9qhrM5I623qGHaOo/edit,No
Arguments by James Bauhaus,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/15G7Kgg-zmraRNAiRXo6DWYfaVqDVhWQEeNnS5l9I7fc/edit,No
“Civil Discourse isn’t Dead… It’s Just Serving Time” by Matt Ellinston,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1a07N31OktoufSaBIEbs8DUjrSrL6-_rwI4dUVAihWUA/edit,No
“Arguments” by Phillip Rath,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1xKvN8zDOo3Suj04P-ZtixNBQAGqSbqiXb7g3ydJPK1g/edit,No
“Arguments” by Victoria Page,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1xYPFGHSuJP5NQGdMLaxXC_161pkh7PFhK4HNl3bgFTw/edit,No
“Arguments” By Cesar Hernandez,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1djjKN0tRoBrczZ5JPlAWTBtvCkEIiYAUDoeFkhXn-wk/edit,No
“Speaking of Arguments” by Vicki Hicks,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1rE0vwBrzyPWI_ZXDxyJ4tBc9ZE8XNAzoEAmwi_pR4XI/edit,No
“How Much” by Daniel Huffman Jr.,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1TynEiX2VX1_3c6DVdexX1byqgXmCavQGvIUO8fnnfXk/edit,No
“Arguments” by Cesar Hernandez,,No,2020,03 - March,Word Theme Essay,https://www.notion.so/Arguments-209724bc30214e239d683f985cb5675e,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1ur81NItO8ki7GgnFXVwVoLNFk1CJiXHY_wgg7ZQB9jk/edit,No
“The Guardian” by Jevon Jackson,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zPJnHwMSNGRwaZz-u0t94wVSFXOPnEFVa6pDIOOrHhg/edit,No
“The Tail of the Scorpion” by Edward Cortez Williams Jr.,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Ha24vNfc_65vhf2uIPSdT6ffsYKBULNh9q6uIic4GWQ/edit,No
“Hooded Woman” by Lorraine Bennett-Kenitzki,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1XdqDKVmw2OHMf4ogSnaEyiisnEbISSCFNgEky77qfRU/edit,No
“The Black Widow” by Lorraine Bennett-Kenitzki,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/10D5IrwZYSGmgSU9B_il7SFr4qUs_JZCJvhpBk6HpsVI/edit,No
“Love You” by Dr. Victor Andrew Apodaca,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mIYgW6ZliT9kP-UfsvWSDHcw4kKSfwODkJkLCDrGJVc/edit,No
“Grieving Widow” by Bobby Parris,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1yjRFBq08RxtQY7sdrh1alJjrKYlzhI3XHW0vmueSdJE/edit,No
Woman in the Veil by S. Joshua Balistreri,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NEBa-nXtUMED3tAT6HqcFArdguOA89-Dd_8IXgqygXQ/edit,No
“Death in the South” by Catherine Lafleur,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Rc1BrQN2utkqmrTdtw3pArVa7AGKGlANZuJIXyiy3kI/edit,No
“Woman In Veil” by Derek Le Compte,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1RAf2-zg6QlzD-7kvs3eHK4yYq-sEmELi-8d3ob7Kgm0/edit,No
“The Vampyre Vixanna” by J.E. Mahaffey,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1j1GP3OBG-5es41oWRppwt9wYWNWdVOOX2veOTCXn-Lg/edit,No
“Hooded Woman” by Thomas J. Combs,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1I7qjNQn5vb4xWsrYTW7XKye044CTrRtIsoMHUF0Gc3U/edit,No
“FBY” by Thomas Rhyhal,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1K-4H9EYamd4w6GlNtTc1Rbp9Nf-XvlcN2O1zzrlK69Y/edit,No
“Hooded Woman” by G.A.F. Littlefield,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1OVoRhuoPrNEEmg0Lue2E5pam5nQhCCO1eScAJsWEWbk/edit,No
“Hooded Woman” by Leo Caldez,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1-O0BQx1wSo0EUqib4ZJ_2Adq_j9gPOhNYGS-xUPaVhc/edit,No
“Final Payment” by Thomas Farlow,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1rcYv3taEOdVpbdxWKi0TRlB5KdfqW1E6_kTX93uGnIw/edit,No
“How Can I Mourn?” by Taheira Hickmond,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1BptNFaitLB1cL0onfmhz8CPkB5n4F4mvMOYyXSM74zo/edit,No
“Woman in Black Veil” by Vicki Hicks,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1gOnbjqekd9GkYCJxlQijaX-r5OGfiQU7XyxiLaWhuEI/edit,No
“Cramp” by Sofia Keith,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1VVyMzhwGC_jY5DaSHm-l0CqAQUxudBNWTqnhAEILrvA/edit,No
“Slaying Who She Was” by Seth E.,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/19CWJKh71ZAwgwJdlYExEMx4Or4D8QsnwyMSwWUlrNpg/edit,No
“Aspirant Unready” by Seth E.,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1iYeATH950grMVQj9qwJd35K1A1jUQ8MJnNJgzUxBW2E/edit,No
"“My Worst Nightmare, My Worst Fear!” by Hector Salazar",,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1vyxevsspHALMABDmOTgrk1tZSfgs0dteF9i16HlPIv8/edit,No
“Lady in the Black Veil” by Daniel Huffman Jr.,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/12U3atdAN4EEWsfBuA1kb-Brps1DdZsgbq7nrFKxGNqc/edit,No
“An Appointment in Samarra” by James Marschion,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1g28txS-SY6Pft9QYzjZz5biYSW2tJX64QTS9O4GNHcU/edit,No
“Dead to Me” by Inmate Ready,,No,2020,03 - March,,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1peDy4ehWzIsHUTfHo3pQZgarNMMhMU50h688Sk0N_Q0/edit,No
“Straight Laced” by LeRoy Sodorff,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/19J_1i9G4QEcDQBD94wFVKvbX7c8nwl3gtS4vcQbVR7A/edit,No
“Beneath the Veil” by Thomas Littek,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1t52igxnpiYPeVzWPZSR_J6hylzY_ZMftWi8581XpRKk/edit,No
“A Widow Too Young” by Phillip L. Rath,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jbFs_2p39dkVjQDAXH58bWgXevzjgPldPCTKZbKnfiA/edit,No
“Lady in Mourning” by Ronald Lark,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1wRFvsxN_TnDAXyvEv0nZnfBGFxlYY3Q3VwzQmnvjHzs/edit,No
“Double Indemnity” by Yankee Lawyer,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1uzJ--EW9QJL69Ma2_vVFz-U5pMTEFSMa85Q6KTGHmGA/edit,No
“A Dark Veil Over My Thoughts” by Brian Lowe,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1akaRkFa0Brud9qrvZeFMIUMm9WjeaIirWjo-g58h3rU/edit,No
“The Guardian” by Jevon Jackson,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1MJTbbJMGZqHC3ng79u8fDVVM3I7_cUW-GjJ5U6WfDcc/edit,No
“Death (Lose)” By Richard Schmidlkofer,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WLcKTGbkqJRkaW6FIjOY8QahWf_YhMCOAaRLpfraR9A/edit,No
“The Black Widow” by Katherine A. Hatten,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1JDyIKrlRRg-SMR6YTM1nipsGrBYl3mpAQ2FoOi-9qh0/edit,No
“Who’s That Girl?” by James Hochschild,,No,2020,03 - March,Picture Essay,https://www.notion.so/Hooded-Woman-f19400a2390b4ef2a33cb056af59cb50,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1E9qKLhPWA3tjOsU9NpFIBI5MwDBVEppopB2clbNA2TE/edit,No
“Out of Sight” by Yankee Lawyer,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zMTEMC_1GPl7rZDdZO9qJjQ2nTtz3O1bCHTURXjmz7o/edit,No
“Truth Serum” by Richard Atkins Jr.,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mF4XGpeOtlTPnirQltHjns4Xzi5WqY4IjAPe-D1c1Y4/edit,No
"""Finding Inspiration"" by Lance Porter",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nrSJBGeMb6eVanhvlFrokjcGu_aWNO_PXfP8a5alrxI/edit,No
"""Finding Inspiration"" by Bennett Kenitzki",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"March 2, 2021 12:25 PM",https://docs.google.com/document/d/1g4kp490N_jRDQQeq1MnLEdTZvrgQT5i01FZWTJfnfUQ/edit,No
"""Finding Inspiration"" by Tiffany L. San",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1kFBzb-RxQsqhxcNJWA5LDzKZN7lsSdqA_lrmxQDLhV4/edit,No
"""Finding Inspiration"" by Tiffany San",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bS2V_BNB4DFe1PGY1DoLZ4BGGwqXCvKAdHgiP34gqPA/edit,No
"""Finding Inspiration"" by Lauren Shepherd",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IAveEN749l2oU8ZFxZYkXmhyQsOqujS8kz13AKjInx4/edit,No
Finding Inspiration by John Naylor,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1imTIgQRyl1Tf3TWlqJlq5Fb4ycBKgAfm07bGw5R8ORY/edit,No
“A Religious Truth” by Charles Higgins,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1q-aqqVapVUYp-oZ1xQE_ag1k2ajhrled2p80tt1Sz4s/edit,No
“Finding Inspiration” by Thomas Black,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1R4Re3K16_MNLtT2vxvbmpjt8kXSvPSt9UhDCr5u-DjQ/edit,No
“Finding Inspiration” by Thomas J. Combs,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bH0QSd9nLSTQVW_p-Pxn6fQ77bTkT8PA_5ls3QosCwc/edit,No
Finding Inspiration by Giles Beleher,,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1er46piYn5scIQ55atst6ZHHZED6IwGz4hz__molRKtw/edit,No
"“It’s Not Hard To Dig Deep, When You’re Buried Alive” by Nate A. Lindell",,No,2020,01 - January,Word Theme Essay,https://www.notion.so/Finding-Inspiration-d939e022388d443e994281449401d17a,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1X9XGbDjsV4kqAlv8Q4CaxFB958MHTozkV3D_qtd4apY/edit,No
